trial_id,status,duration_s,cfg_profile,cfg_seq_len,cfg_temperature,cfg_threshold,cfg_vocab_size,metric_argmax_sample_agreement,metric_avg_top_prob,metric_confident_entropy_avg,metric_median_top_prob,metric_p10_top_prob,metric_p90_top_prob,metric_skip_rate,metric_threshold,metric_uncertain_entropy_avg
token_confidence_threshold_t0262,completed,1.6290,uncertain,512,0.5,0.6,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.6,11.581804275512695
token_confidence_threshold_t0263,completed,1.6347,uncertain,512,0.5,0.7,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.7,11.581804275512695
token_confidence_threshold_t0264,completed,1.6369,uncertain,512,0.5,0.8,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.8,11.581804275512695
token_confidence_threshold_t0265,completed,1.6582,uncertain,512,0.5,0.85,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.85,11.581804275512695
token_confidence_threshold_t0266,completed,1.6316,uncertain,512,0.5,0.9,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.9,11.581804275512695
token_confidence_threshold_t0267,completed,1.6505,uncertain,512,0.5,0.95,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.95,11.581804275512695
token_confidence_threshold_t0268,completed,1.6448,uncertain,512,0.5,0.99,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.99,11.581804275512695
token_confidence_threshold_t0269,completed,1.6701,uncertain,512,0.5,0.995,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.995,11.581804275512695
token_confidence_threshold_t0270,completed,1.6612,uncertain,512,0.5,0.999,128256,0.0,9.44236307987012e-05,0,9.064566984307021e-05,7.773726974846795e-05,0.00011399139475543052,0.0,0.999,11.581804275512695
token_confidence_threshold_t0271,completed,1.6139,uncertain,512,0.7,0.5,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.5,11.669953346252441
token_confidence_threshold_t0272,completed,1.6050,uncertain,512,0.7,0.6,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.6,11.669953346252441
token_confidence_threshold_t0273,completed,1.6218,uncertain,512,0.7,0.7,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.7,11.669953346252441
token_confidence_threshold_t0274,completed,1.6313,uncertain,512,0.7,0.8,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.8,11.669953346252441
token_confidence_threshold_t0275,completed,1.6316,uncertain,512,0.7,0.85,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.85,11.669953346252441
token_confidence_threshold_t0276,completed,1.6085,uncertain,512,0.7,0.9,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.9,11.669953346252441
token_confidence_threshold_t0277,completed,1.6097,uncertain,512,0.7,0.95,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.95,11.669953346252441
token_confidence_threshold_t0278,completed,1.6176,uncertain,512,0.7,0.99,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.99,11.669953346252441
token_confidence_threshold_t0279,completed,1.6564,uncertain,512,0.7,0.995,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.995,11.669953346252441
token_confidence_threshold_t0280,completed,1.6418,uncertain,512,0.7,0.999,128256,0.0,4.7914138121996075e-05,0,4.6657944039907306e-05,4.18056697526481e-05,5.495214645634405e-05,0.0,0.999,11.669953346252441
token_confidence_threshold_t0281,completed,1.6339,uncertain,512,1.0,0.5,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.5,11.716785430908203
token_confidence_threshold_t0282,completed,1.6281,uncertain,512,1.0,0.6,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.6,11.716785430908203
token_confidence_threshold_t0283,completed,1.6151,uncertain,512,1.0,0.7,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.7,11.716785430908203
token_confidence_threshold_t0284,completed,1.6086,uncertain,512,1.0,0.8,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.8,11.716785430908203
token_confidence_threshold_t0285,completed,1.6355,uncertain,512,1.0,0.85,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.85,11.716785430908203
token_confidence_threshold_t0286,completed,1.6244,uncertain,512,1.0,0.9,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.9,11.716785430908203
token_confidence_threshold_t0287,completed,1.6165,uncertain,512,1.0,0.95,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.95,11.716785430908203
token_confidence_threshold_t0288,completed,1.6164,uncertain,512,1.0,0.99,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.99,11.716785430908203
token_confidence_threshold_t0289,completed,1.6070,uncertain,512,1.0,0.995,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.995,11.716785430908203
token_confidence_threshold_t0290,completed,1.6372,uncertain,512,1.0,0.999,128256,0.0,2.829505319823511e-05,0,2.7810983738163486e-05,2.575217695266474e-05,3.118486711173318e-05,0.0,0.999,11.716785430908203
token_confidence_threshold_t0291,completed,1.6484,uncertain,512,1.5,0.5,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.5,11.741783142089844
token_confidence_threshold_t0292,completed,1.6297,uncertain,512,1.5,0.6,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.6,11.741783142089844
token_confidence_threshold_t0293,completed,1.6310,uncertain,512,1.5,0.7,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.7,11.741783142089844
token_confidence_threshold_t0294,completed,1.6198,uncertain,512,1.5,0.8,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.8,11.741783142089844
token_confidence_threshold_t0295,completed,1.6080,uncertain,512,1.5,0.85,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.85,11.741783142089844
token_confidence_threshold_t0296,completed,1.6277,uncertain,512,1.5,0.9,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.9,11.741783142089844
token_confidence_threshold_t0297,completed,1.6237,uncertain,512,1.5,0.95,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.95,11.741783142089844
token_confidence_threshold_t0298,completed,1.6194,uncertain,512,1.5,0.99,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.99,11.741783142089844
token_confidence_threshold_t0299,completed,1.6284,uncertain,512,1.5,0.995,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.995,11.741783142089844
token_confidence_threshold_t0300,completed,1.6129,uncertain,512,1.5,0.999,128256,0.0,1.8585209545562975e-05,0,1.8385262592346407e-05,1.7465881683165208e-05,1.9843349946313538e-05,0.0,0.999,11.741783142089844
