trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_max_new_tokens,cfg_model,cfg_policy,cfg_prompt,metric_avg_cache_tokens,metric_avg_logprob_delta_vs_full,metric_final_cache_tokens,metric_max_cache_tokens,metric_mean_logprob,metric_nll,metric_nll_delta_vs_full,metric_peak_memory_mb,metric_perplexity,metric_perplexity_ratio_vs_full,metric_prompt_tokens,metric_scored_tokens,metric_tokens_per_second,metric_top1_match_delta_vs_full,metric_top1_match_rate,metric_total_logprob,metric_wall_time_s
e2e_kv_logprob_qwen2.5_0.5b_t0070,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,instruction,21.90625,-4.009954159024801,29.0,29.0,-4.428304442204535,4.428304442204535,4.009954159024801,961.23095703125,83.78922692177927,55.1443426350798,27.0,32.0,17.876413700944504,-0.78125,0.21875,-141.70574215054512,1.7900682169997708
e2e_kv_logprob_qwen2.5_0.5b_t0071,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,instruction,21.90625,-1.301492774270173,29.0,29.0,-1.719843057449907,1.719843057449907,1.301492774270173,961.23095703125,5.583652082910366,3.674778189593873,27.0,32.0,18.251431381055568,-0.40625,0.59375,-55.034977838397026,1.7532871439998416
e2e_kv_logprob_qwen2.5_0.5b_t0072,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,snapkv,instruction,21.90625,-0.07183649544617765,29.0,29.0,-0.49018677862591176,0.49018677862591176,0.07183649544617765,961.23095703125,1.6326211302104685,1.0744796473852645,27.0,32.0,16.29832547025978,-0.09375,0.90625,-15.685976916029176,1.9633918870003981
e2e_kv_logprob_qwen2.5_0.5b_t0073,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,pyramid,instruction,21.90625,-1.301492774270173,29.0,29.0,-1.719843057449907,1.719843057449907,1.301492774270173,961.23095703125,5.583652082910366,3.674778189593873,27.0,32.0,15.878739757002627,-0.40625,0.59375,-55.034977838397026,2.0152732830001696
e2e_kv_logprob_qwen2.5_0.5b_t0074,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,adaptive,instruction,18.46875,-0.5973087140423559,21.0,28.0,-1.01565899722209,1.01565899722209,0.5973087140423559,961.23095703125,2.761182409486023,1.8172215505556206,27.0,32.0,15.632643416124845,-0.21875,0.78125,-32.50108791110688,2.046998651999729
e2e_kv_logprob_qwen2.5_0.5b_t0075,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,instruction,31.96875,-3.98853160883732,43.0,43.0,-4.406881892017054,4.406881892017054,3.98853160883732,961.23095703125,82.01333795437444,53.97557388880825,27.0,32.0,17.9646210143113,-0.59375,0.40625,-141.02022054454574,1.7812788800001726
e2e_kv_logprob_qwen2.5_0.5b_t0076,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,instruction,31.96875,-0.6050196655783111,43.0,43.0,-1.0233699487580452,1.0233699487580452,0.6050196655783111,961.23095703125,2.7825560528875966,1.8312882218736013,27.0,32.0,15.816646943801441,-0.25,0.75,-32.74783836025745,2.023184820000097
e2e_kv_logprob_qwen2.5_0.5b_t0077,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,snapkv,instruction,31.96875,0.04632607207304318,43.0,43.0,-0.3720242111066909,0.3720242111066909,-0.04632607207304318,961.23095703125,1.450668103148206,0.9547306004442037,27.0,32.0,16.5205774034305,-0.03125,0.96875,-11.90477475541411,1.9369783040001494
e2e_kv_logprob_qwen2.5_0.5b_t0078,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,pyramid,instruction,31.96875,-0.6050196655783111,43.0,43.0,-1.0233699487580452,1.0233699487580452,0.6050196655783111,961.23095703125,2.7825560528875966,1.8312882218736013,27.0,32.0,16.236216113384884,-0.25,0.75,-32.74783836025745,1.9709025659999497
e2e_kv_logprob_qwen2.5_0.5b_t0079,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,adaptive,instruction,27.0,-0.23198132094898938,42.0,42.0,-0.6503316041287235,0.6503316041287235,0.23198132094898938,961.23095703125,1.9161761355908558,1.2610961725285894,27.0,32.0,15.320461944578959,-0.125,0.875,-20.81061133211915,2.0887098650000553
e2e_kv_logprob_qwen2.5_0.5b_t0080,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,instruction,38.0,-5.505373800469982,52.0,52.0,-5.9237240836497165,5.9237240836497165,5.505373800469982,961.2724609375,373.80119191114164,246.0103972959713,27.0,32.0,15.724875193435851,-0.65625,0.34375,-189.55917067679093,2.034992303999843
e2e_kv_logprob_qwen2.5_0.5b_t0081,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,instruction,38.0,-0.2530901067375453,52.0,52.0,-0.6714403899172794,0.6714403899172794,0.2530901067375453,961.2724609375,1.9570542125929185,1.2879993290235086,27.0,32.0,16.44270899712274,-0.15625,0.84375,-21.48609247735294,1.9461513310002374
e2e_kv_logprob_qwen2.5_0.5b_t0082,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,snapkv,instruction,38.0,0.013613056280973979,52.0,52.0,-0.4047372268987601,0.4047372268987601,-0.013613056280973979,961.2724609375,1.4989085754477924,0.9864791823454291,27.0,32.0,17.33965618405308,-0.03125,0.96875,-12.951591260760324,1.8454806519998783
e2e_kv_logprob_qwen2.5_0.5b_t0083,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,pyramid,instruction,38.0,-0.2530901067375453,52.0,52.0,-0.6714403899172794,0.6714403899172794,0.2530901067375453,961.2724609375,1.9570542125929185,1.2879993290235086,27.0,32.0,16.558249467125894,-0.15625,0.84375,-21.48609247735294,1.9325714389997302
e2e_kv_logprob_qwen2.5_0.5b_t0084,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,adaptive,instruction,28.9375,-0.1607824131945108,44.0,44.0,-0.5791326963742449,0.5791326963742449,0.1607824131945108,961.23095703125,1.7844900646921527,1.1744294006691876,27.0,32.0,17.34033959133487,-0.0625,0.9375,-18.532246283975837,1.8454079190000812
e2e_kv_logprob_qwen2.5_0.5b_t0085,completed,0.0000,1.0,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,full,multilingual,29.5,0.0,38.0,38.0,-1.3134647616081767,1.3134647616081767,0.0,959.24609375,3.719036991832014,1.0,21.0,18.0,17.798803851960717,0.0,1.0,-23.64236570894718,1.0113039139996545
e2e_kv_logprob_qwen2.5_0.5b_t0086,completed,0.0000,0.3,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,multilingual,9.88888888888889,-6.343644331726763,12.0,21.0,-7.65710909333494,7.65710909333494,6.343644331726763,959.24609375,2115.6324834745515,568.8656735926635,21.0,18.0,17.77578571350475,-0.8888888888888888,0.1111111111111111,-137.82796368002892,1.0126134669999374
e2e_kv_logprob_qwen2.5_0.5b_t0087,completed,0.0000,0.3,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,multilingual,9.88888888888889,-5.644440252747801,12.0,21.0,-6.957905014355977,6.957905014355977,5.644440252747801,959.24609375,1051.428520632343,282.71526283324346,21.0,18.0,17.65092939546435,-0.8333333333333334,0.16666666666666666,-125.24229025840759,1.0197763300002407
e2e_kv_logprob_qwen2.5_0.5b_t0088,completed,0.0000,0.3,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,snapkv,multilingual,9.88888888888889,-2.0344887644880347,12.0,21.0,-3.3479535260962114,3.3479535260962114,2.0344887644880347,959.24609375,28.444463187998874,7.648341022278191,21.0,18.0,17.55147005891998,-0.6111111111111112,0.3888888888888889,-60.26316346973181,1.0255551209997975
e2e_kv_logprob_qwen2.5_0.5b_t0089,completed,0.0000,0.3,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,pyramid,multilingual,9.88888888888889,-5.644440252747801,12.0,21.0,-6.957905014355977,6.957905014355977,5.644440252747801,959.24609375,1051.428520632343,282.71526283324346,21.0,18.0,17.148989311120104,-0.8333333333333334,0.16666666666666666,-125.24229025840759,1.0496245389999785
e2e_kv_logprob_qwen2.5_0.5b_t0090,completed,0.0000,0.3,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,adaptive,multilingual,8.555555555555555,-4.532067006660832,9.0,21.0,-5.845531768269009,5.845531768269009,4.5320670066608315,959.24609375,345.6863179284931,92.95049193856137,21.0,18.0,17.009539289826577,-0.7777777777777778,0.2222222222222222,-105.21957182884216,1.058229719999872
e2e_kv_logprob_qwen2.5_0.5b_t0091,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,multilingual,15.555555555555555,-9.177309475839138,19.0,21.0,-10.490774237447315,10.490774237447315,9.177309475839138,959.24609375,35982.00521921648,9675.086668468868,21.0,18.0,17.791795269924055,-0.8888888888888888,0.1111111111111111,-188.83393627405167,1.0117022889999134
e2e_kv_logprob_qwen2.5_0.5b_t0092,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,multilingual,15.555555555555555,-3.520424769156509,19.0,21.0,-4.833889530764686,4.833889530764686,3.520424769156509,959.24609375,125.69892089131042,33.79878209530543,21.0,18.0,17.029137825475793,-0.6111111111111112,0.3888888888888889,-87.01001155376434,1.0570118220002769
e2e_kv_logprob_qwen2.5_0.5b_t0093,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,snapkv,multilingual,15.555555555555555,-1.203893399073018,19.0,21.0,-2.517358160681195,2.517358160681195,1.203893399073018,959.24609375,12.39580564161127,3.3330686596653187,21.0,18.0,16.457382943087314,-0.4444444444444444,0.5555555555555556,-45.312446892261505,1.0937340440000298
e2e_kv_logprob_qwen2.5_0.5b_t0094,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,pyramid,multilingual,15.555555555555555,-3.520424769156509,19.0,21.0,-4.833889530764686,4.833889530764686,3.520424769156509,959.24609375,125.69892089131042,33.79878209530543,21.0,18.0,18.26387163220674,-0.6111111111111112,0.3888888888888889,-87.01001155376434,0.9855522620000556
e2e_kv_logprob_qwen2.5_0.5b_t0095,completed,0.0000,0.5,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,adaptive,multilingual,12.722222222222221,-3.5503662899136543,16.0,21.0,-4.8638310515218315,4.8638310515218315,3.5503662899136548,959.24609375,129.5194485247596,34.82607159036559,21.0,18.0,17.354176821937813,-0.7222222222222222,0.2777777777777778,-87.54895892739296,1.037214278999727
e2e_kv_logprob_qwen2.5_0.5b_t0096,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,multilingual,22.27777777777778,-10.525026138457987,28.0,28.0,-11.838490900066164,11.838490900066164,10.525026138457987,959.24609375,138481.34467725034,37235.807275214494,21.0,18.0,17.992987161281487,-0.8888888888888888,0.1111111111111111,-213.09283620119095,1.0003897540000253
e2e_kv_logprob_qwen2.5_0.5b_t0097,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,multilingual,22.27777777777778,-0.4811604759759373,28.0,28.0,-1.794625237584114,1.794625237584114,0.48116047597593736,959.24609375,6.017219271573528,1.6179509063203534,21.0,18.0,19.157662730154772,-0.33333333333333337,0.6666666666666666,-32.30325427651405,0.9395718179998767
e2e_kv_logprob_qwen2.5_0.5b_t0098,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,snapkv,multilingual,22.27777777777778,-0.24053783549202812,28.0,28.0,-1.554002597100205,1.554002597100205,0.24053783549202823,959.24609375,4.730366090607333,1.2719330571318501,21.0,18.0,17.169402052237906,-0.2222222222222222,0.7777777777777778,-27.972046747803688,1.0483766380002635
e2e_kv_logprob_qwen2.5_0.5b_t0099,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,pyramid,multilingual,22.27777777777778,-0.4811604759759373,28.0,28.0,-1.794625237584114,1.794625237584114,0.48116047597593736,959.24609375,6.017219271573528,1.6179509063203534,21.0,18.0,18.022142743484753,-0.33333333333333337,0.6666666666666666,-32.30325427651405,0.9987713589998748
e2e_kv_logprob_qwen2.5_0.5b_t0100,completed,0.0000,0.75,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,adaptive,multilingual,17.22222222222222,-2.7582952164941363,25.0,25.0,-4.071759978102313,4.071759978102313,2.7582952164941363,959.24609375,58.66011230778696,15.772930583003083,21.0,18.0,16.836542485274688,-0.6666666666666667,0.3333333333333333,-73.29167960584164,1.0691031139999723
e2e_kv_logprob_qwen2.5_0.5b_t0101,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,window,multilingual,26.27777777777778,-8.44035458481974,34.0,34.0,-9.753819346427917,9.753819346427917,8.44035458481974,959.24609375,17219.872029119,4630.196490902989,21.0,18.0,18.063152610913313,-0.8888888888888888,0.1111111111111111,-175.56874823570251,0.9965037880001546
e2e_kv_logprob_qwen2.5_0.5b_t0102,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,h2o,multilingual,26.27777777777778,-0.3159552555945184,34.0,34.0,-1.6294200172026951,1.6294200172026951,0.3159552555945184,959.24609375,5.100915417255247,1.371568884218738,21.0,18.0,17.475155988192334,-0.2777777777777778,0.7222222222222222,-29.329560309648514,1.0300337240000772
e2e_kv_logprob_qwen2.5_0.5b_t0103,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,snapkv,multilingual,26.27777777777778,0.03235786987675561,34.0,34.0,-1.2811068917314212,1.2811068917314212,-0.032357869876755485,959.24609375,3.6006230204738143,0.9681600447593643,21.0,18.0,16.345725178632847,-0.11111111111111116,0.8888888888888888,-23.05992405116558,1.1012053490003382
e2e_kv_logprob_qwen2.5_0.5b_t0104,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,pyramid,multilingual,26.27777777777778,-0.3159552555945184,34.0,34.0,-1.6294200172026951,1.6294200172026951,0.3159552555945184,959.24609375,5.100915417255247,1.371568884218738,21.0,18.0,17.39229056632348,-0.2777777777777778,0.7222222222222222,-29.329560309648514,1.034941310999784
e2e_kv_logprob_qwen2.5_0.5b_t0105,completed,0.0000,0.9,e2e_kv_logprob,32,Qwen/Qwen2.5-0.5B,adaptive,multilingual,19.11111111111111,-2.2228572997781963,27.0,27.0,-3.5363220613863735,3.5363220613863735,2.222857299778197,959.24609375,34.340384813347384,9.23367659121647,21.0,18.0,16.0115706441069,-0.5555555555555556,0.4444444444444444,-63.65379710495472,1.1241870270000618
