trial_id,status,duration_s,cfg_budget_frac,cfg_experiment,cfg_input_len,cfg_layer,cfg_num_heads,cfg_num_layers,cfg_prompt,metric_avg_entropy,metric_avg_top5_mass,metric_avg_top_prob,metric_budget_frac,metric_budget_tokens,metric_entropy_max,metric_entropy_mean,metric_entropy_min,metric_entropy_std,metric_focused_head_count,metric_h2o_quality,metric_h2o_vs_window,metric_layer,metric_max_top_prob,metric_memory_saved_pct,metric_min_top_prob,metric_most_diffuse_head_entropy,metric_most_focused_head_entropy,metric_num_tokens,metric_seq_len,metric_sink_mass_max,metric_sink_mass_mean,metric_sink_quality,metric_skip_rate_50,metric_skip_rate_80,metric_skip_rate_90,metric_skip_rate_95,metric_skip_rate_99,metric_sparsity_mean,metric_window_quality
real_model_analysis_t0493,completed,0.0000,0.1,kv_cache_real,,2,,,factual,,,,0.1,4,,,,,,0.33244474251021405,9.759191851175718,2,,90.0,,,,,44,,,0.2184144716490836,,,,,,,0.0340647819593959
real_model_analysis_t0494,completed,0.0000,0.1,kv_cache_real,,3,,,factual,,,,0.1,4,,,,,,0.6873267580622804,40.49796445808537,3,,90.0,,,,,44,,,0.6479999278669494,,,,,,,0.01697188407515273
real_model_analysis_t0495,completed,0.0000,0.1,kv_cache_real,,4,,,factual,,,,0.1,4,,,,,,0.573083183230523,28.32610782055711,4,,90.0,,,,,44,,,0.5165384744573881,,,,,,,0.020231624720944516
real_model_analysis_t0496,completed,0.0000,0.1,kv_cache_real,,5,,,factual,,,,0.1,4,,,,,,0.6682762018925419,39.45570091517052,5,,90.0,,,,,44,,,0.6135445398930568,,,,,,,0.01693738005895095
real_model_analysis_t0497,completed,0.0000,0.1,kv_cache_real,,6,,,factual,,,,0.1,4,,,,,,0.5958339497145854,35.6313301252971,6,,90.0,,,,,44,,,0.5289184285096996,,,,,,,0.016722192172432048
real_model_analysis_t0498,completed,0.0000,0.1,kv_cache_real,,7,,,factual,,,,0.1,4,,,,,,0.7151621229310439,40.69247408669633,7,,90.0,,,,,44,,,0.6645253228834845,,,,,,,0.017574800721316997
real_model_analysis_t0499,completed,0.0000,0.1,kv_cache_real,,8,,,factual,,,,0.1,4,,,,,,0.4437230252199424,14.085105349914691,8,,90.0,,,,,44,,,0.3807953388095293,,,,,,,0.0315029965482388
real_model_analysis_t0500,completed,0.0000,0.1,kv_cache_real,,9,,,factual,,,,0.1,4,,,,,,0.7805688116190624,75.20033636299164,9,,90.0,,,,,44,,,0.7482363908965093,,,,,,,0.010379857981635359
real_model_analysis_t0501,completed,0.0000,0.1,kv_cache_real,,10,,,factual,,,,0.1,4,,,,,,0.5775492599623464,29.71284130791052,10,,90.0,,,,,44,,,0.5240101909065985,,,,,,,0.019437698804273696
real_model_analysis_t0502,completed,0.0000,0.1,kv_cache_real,,11,,,factual,,,,0.1,4,,,,,,0.8258131070919216,305.02949129731604,11,,90.0,,,,,44,,,0.7847668218103158,,,,,,,0.002707322179175755
real_model_analysis_t0503,completed,0.0000,0.1,kv_cache_real,,12,,,factual,,,,0.1,4,,,,,,0.549384623082567,25.79189078006143,12,,90.0,,,,,44,,,0.4899144372681159,,,,,,,0.02130067267139918
real_model_analysis_t0504,completed,0.0000,0.1,kv_cache_real,,13,,,factual,,,,0.1,4,,,,,,0.7304369215098867,49.70903720661052,13,,90.0,,,,,44,,,0.6987374839547409,,,,,,,0.014694248019206256
real_model_analysis_t0505,completed,0.0000,0.1,kv_cache_real,,14,,,factual,,,,0.1,4,,,,,,0.5594539153174091,24.22404080694429,14,,90.0,,,,,44,,,0.49308365132637577,,,,,,,0.02309498732172837
real_model_analysis_t0506,completed,0.0000,0.1,kv_cache_real,,15,,,factual,,,,0.1,4,,,,,,0.6111975325436968,27.978814707354985,15,,90.0,,,,,44,,,0.5682407246215839,,,,,,,0.021845011625279003
real_model_analysis_t0507,completed,0.0000,0.1,kv_cache_real,,16,,,factual,,,,0.1,4,,,,,,0.9306119998192727,474.8660769655541,16,,90.0,,,,,44,,,0.9166256463181959,,,,,,,0.001959735691725938
real_model_analysis_t0508,completed,0.0000,0.1,kv_cache_real,,17,,,factual,,,,0.1,4,,,,,,0.7711418752319158,61.13602961144067,17,,90.0,,,,,44,,,0.7282580790908951,,,,,,,0.012613541967527581
real_model_analysis_t0509,completed,0.0000,0.1,kv_cache_real,,18,,,factual,,,,0.1,4,,,,,,0.6969706877990757,31.237400414643943,18,,90.0,,,,,44,,,0.6470342742744528,,,,,,,0.022312057935280016
real_model_analysis_t0510,completed,0.0000,0.1,kv_cache_real,,19,,,factual,,,,0.1,4,,,,,,0.6254252565559736,21.834505955934066,19,,90.0,,,,,44,,,0.5940104951856524,,,,,,,0.0286438931944782
real_model_analysis_t0511,completed,0.0000,0.1,kv_cache_real,,20,,,factual,,,,0.1,4,,,,,,0.7585082881248989,102.87778324547513,20,,90.0,,,,,44,,,0.6983689491773704,,,,,,,0.007372906610118472
real_model_analysis_t0512,completed,0.0000,0.1,kv_cache_real,,21,,,factual,,,,0.1,4,,,,,,0.833055523381366,90.0053973711651,21,,90.0,,,,,44,,,0.8103586666350925,,,,,,,0.009255617415320149
real_model_analysis_t0513,completed,0.0000,0.1,kv_cache_real,,22,,,factual,,,,0.1,4,,,,,,0.538522886019294,42.738270971496085,22,,90.0,,,,,44,,,0.2787932178548572,,,,,,,0.0126004836830778
real_model_analysis_t0514,completed,0.0000,0.1,kv_cache_real,,23,,,factual,,,,0.1,4,,,,,,0.47465456691412317,20.38167423646585,23,,90.0,,,,,44,,,0.27118226239795934,,,,,,,0.02328830111831026
real_model_analysis_t0515,completed,0.0000,0.2,kv_cache_real,,0,,,factual,,,,0.2,8,,,,,,0.38379732300275987,6.078567576829501,0,,80.0,,,,,44,,,0.2589231589946675,,,,,,,0.06313943509746146
real_model_analysis_t0516,completed,0.0000,0.2,kv_cache_real,,1,,,factual,,,,0.2,8,,,,,,0.4346975436288027,6.566851879605416,1,,80.0,,,,,44,,,0.3134065492002501,,,,,,,0.06619572842488454
real_model_analysis_t0517,completed,0.0000,0.2,kv_cache_real,,2,,,factual,,,,0.2,8,,,,,,0.4709298350712283,6.093207694056899,2,,80.0,,,,,44,,,0.3123906239874885,,,,,,,0.07728767157084712
real_model_analysis_t0518,completed,0.0000,0.2,kv_cache_real,,3,,,factual,,,,0.2,8,,,,,,0.7484518889892168,19.42739818399918,3,,80.0,,,,,44,,,0.703633385355663,,,,,,,0.0385255854592849
real_model_analysis_t0519,completed,0.0000,0.2,kv_cache_real,,4,,,factual,,,,0.2,8,,,,,,0.6736889581766786,12.580831701763252,4,,80.0,,,,,44,,,0.5837873408711217,,,,,,,0.05354884113760607
real_model_analysis_t0520,completed,0.0000,0.2,kv_cache_real,,5,,,factual,,,,0.2,8,,,,,,0.7603012566413454,17.615502534149755,5,,80.0,,,,,44,,,0.6771940988013029,,,,,,,0.04316091778633114
real_model_analysis_t0521,completed,0.0000,0.2,kv_cache_real,,6,,,factual,,,,0.2,8,,,,,,0.6836873269075113,13.409174168405842,6,,80.0,,,,,44,,,0.6125561047307463,,,,,,,0.05098653491416257
real_model_analysis_t0522,completed,0.0000,0.2,kv_cache_real,,7,,,factual,,,,0.2,8,,,,,,0.7793288184966287,19.463435501716553,7,,80.0,,,,,44,,,0.7093447211584668,,,,,,,0.040040660777892825
real_model_analysis_t0523,completed,0.0000,0.2,kv_cache_real,,8,,,factual,,,,0.2,8,,,,,,0.5490214097972866,6.800059029414074,8,,80.0,,,,,44,,,0.4629020139550751,,,,,,,0.08073774174936728
real_model_analysis_t0524,completed,0.0000,0.2,kv_cache_real,,9,,,factual,,,,0.2,8,,,,,,0.832247626392894,24.77033312567504,9,,80.0,,,,,44,,,0.7878226504499906,,,,,,,0.033598564144066735
real_model_analysis_t0525,completed,0.0000,0.2,kv_cache_real,,10,,,factual,,,,0.2,8,,,,,,0.6732840050861395,10.802990396641205,10,,80.0,,,,,44,,,0.5890422686013126,,,,,,,0.06232385481852067
real_model_analysis_t0526,completed,0.0000,0.2,kv_cache_real,,11,,,factual,,,,0.2,8,,,,,,0.8861653043789983,37.84350386946213,11,,80.0,,,,,44,,,0.8142284105296346,,,,,,,0.023416576526205088
real_model_analysis_t0527,completed,0.0000,0.2,kv_cache_real,,12,,,factual,,,,0.2,8,,,,,,0.6567809864559115,9.476235695581021,12,,80.0,,,,,44,,,0.5594292647232947,,,,,,,0.06930821557785684
real_model_analysis_t0528,completed,0.0000,0.2,kv_cache_real,,13,,,factual,,,,0.2,8,,,,,,0.7866525242146555,19.011528513577545,13,,80.0,,,,,44,,,0.7387044595788277,,,,,,,0.04137765796436875
real_model_analysis_t0529,completed,0.0000,0.2,kv_cache_real,,14,,,factual,,,,0.2,8,,,,,,0.6662476081163133,8.244482031620228,14,,80.0,,,,,44,,,0.558154282244653,,,,,,,0.08081133606223416
real_model_analysis_t0530,completed,0.0000,0.2,kv_cache_real,,15,,,factual,,,,0.2,8,,,,,,0.6987794398325674,10.813086934990025,15,,80.0,,,,,44,,,0.6231225838260098,,,,,,,0.06462349225838458
real_model_analysis_t0531,completed,0.0000,0.2,kv_cache_real,,16,,,factual,,,,0.2,8,,,,,,0.9480367304523177,119.72125994135143,16,,80.0,,,,,44,,,0.9277471149021576,,,,,,,0.007918699911082945
real_model_analysis_t0532,completed,0.0000,0.2,kv_cache_real,,17,,,factual,,,,0.2,8,,,,,,0.8281121300680253,31.558834683837958,17,,80.0,,,,,44,,,0.7645947784334309,,,,,,,0.026240263253196783
real_model_analysis_t0533,completed,0.0000,0.2,kv_cache_real,,18,,,factual,,,,0.2,8,,,,,,0.7675980958241,11.54242814245211,18,,80.0,,,,,44,,,0.7014459173123159,,,,,,,0.06650230665079358
real_model_analysis_t0534,completed,0.0000,0.2,kv_cache_real,,19,,,factual,,,,0.2,8,,,,,,0.6974406181579335,10.49636501572283,19,,80.0,,,,,44,,,0.6443465042189512,,,,,,,0.06644591885983533
real_model_analysis_t0535,completed,0.0000,0.2,kv_cache_real,,20,,,factual,,,,0.2,8,,,,,,0.8314333438493806,26.894313333736633,20,,80.0,,,,,44,,,0.7389856459918006,,,,,,,0.030914838149313076
real_model_analysis_t0536,completed,0.0000,0.2,kv_cache_real,,21,,,factual,,,,0.2,8,,,,,,0.8769104904360419,36.49107348898576,21,,80.0,,,,,44,,,0.8423111872414636,,,,,,,0.02403082196802796
real_model_analysis_t0537,completed,0.0000,0.2,kv_cache_real,,22,,,factual,,,,0.2,8,,,,,,0.7526441510027337,19.225767384353716,22,,80.0,,,,,44,,,0.37711706713827486,,,,,,,0.03914767800713377
real_model_analysis_t0538,completed,0.0000,0.2,kv_cache_real,,23,,,factual,,,,0.2,8,,,,,,0.6646108098767526,11.791317952442217,23,,80.0,,,,,44,,,0.3828134629629703,,,,,,,0.05636442105601083
real_model_analysis_t0539,completed,0.0000,0.3,kv_cache_real,,0,,,factual,,,,0.3,13,,,,,,0.5485599606519771,4.472885917562525,0,,70.0,,,,,44,,,0.30383013548077575,,,,,,,0.12264116965248062
real_model_analysis_t0540,completed,0.0000,0.3,kv_cache_real,,1,,,factual,,,,0.3,13,,,,,,0.574249667823628,4.1062364858132865,1,,70.0,,,,,44,,,0.3587589038625597,,,,,,,0.13984817236114236
real_model_analysis_t0541,completed,0.0000,0.3,kv_cache_real,,2,,,factual,,,,0.3,13,,,,,,0.5952932471093818,3.9785220161915946,2,,70.0,,,,,44,,,0.36550188665261396,,,,,,,0.14962673190865514
real_model_analysis_t0542,completed,0.0000,0.3,kv_cache_real,,3,,,factual,,,,0.3,13,,,,,,0.8044494796660596,11.010413198595298,3,,70.0,,,,,44,,,0.7286277350985058,,,,,,,0.07306260584014147
real_model_analysis_t0543,completed,0.0000,0.3,kv_cache_real,,4,,,factual,,,,0.3,13,,,,,,0.7511274431071624,7.3818717719400055,4,,70.0,,,,,44,,,0.6208059686142033,,,,,,,0.10175297896156235
real_model_analysis_t0544,completed,0.0000,0.3,kv_cache_real,,5,,,factual,,,,0.3,13,,,,,,0.8330494910159646,11.226287686476422,5,,70.0,,,,,44,,,0.7054458388630401,,,,,,,0.07420525059405747
real_model_analysis_t0545,completed,0.0000,0.3,kv_cache_real,,6,,,factual,,,,0.3,13,,,,,,0.77842402716708,8.53413374485457,6,,70.0,,,,,44,,,0.6493807932200011,,,,,,,0.09121301006518795
real_model_analysis_t0546,completed,0.0000,0.3,kv_cache_real,,7,,,factual,,,,0.3,13,,,,,,0.8382664612366425,10.298850546728488,7,,70.0,,,,,44,,,0.7342182182083001,,,,,,,0.08139417670284811
real_model_analysis_t0547,completed,0.0000,0.3,kv_cache_real,,8,,,factual,,,,0.3,13,,,,,,0.6608795476337002,4.292500564320376,8,,70.0,,,,,44,,,0.5169676500310278,,,,,,,0.1539614352359057
real_model_analysis_t0548,completed,0.0000,0.3,kv_cache_real,,9,,,factual,,,,0.3,13,,,,,,0.8814700510945781,14.934416435896742,9,,70.0,,,,,44,,,0.8137497701298846,,,,,,,0.05902273147920627
real_model_analysis_t0549,completed,0.0000,0.3,kv_cache_real,,10,,,factual,,,,0.3,13,,,,,,0.7696543690197708,7.259708574536768,10,,70.0,,,,,44,,,0.635315020707896,,,,,,,0.10601725415250314
real_model_analysis_t0550,completed,0.0000,0.3,kv_cache_real,,11,,,factual,,,,0.3,13,,,,,,0.9362567477777243,27.562760039422262,11,,70.0,,,,,44,,,0.8355345539922291,,,,,,,0.03396817831155595
real_model_analysis_t0551,completed,0.0000,0.3,kv_cache_real,,12,,,factual,,,,0.3,13,,,,,,0.7598888095678069,6.70515440302662,12,,70.0,,,,,44,,,0.6105087938235905,,,,,,,0.11332905461875761
real_model_analysis_t0552,completed,0.0000,0.3,kv_cache_real,,13,,,factual,,,,0.3,13,,,,,,0.8475919602042894,11.524980673077902,13,,70.0,,,,,44,,,0.7675795847330876,,,,,,,0.0735438942803822
real_model_analysis_t0553,completed,0.0000,0.3,kv_cache_real,,14,,,factual,,,,0.3,13,,,,,,0.7577451353802204,6.191842693913689,14,,70.0,,,,,44,,,0.620095845771657,,,,,,,0.12237796934425528
real_model_analysis_t0554,completed,0.0000,0.3,kv_cache_real,,15,,,factual,,,,0.3,13,,,,,,0.7751733660726343,7.179137491758532,15,,70.0,,,,,44,,,0.6696897874604131,,,,,,,0.10797583511424787
real_model_analysis_t0555,completed,0.0000,0.3,kv_cache_real,,16,,,factual,,,,0.3,13,,,,,,0.9633982564568406,59.321364289149535,16,,70.0,,,,,44,,,0.9342410125803662,,,,,,,0.016240325353290227
real_model_analysis_t0556,completed,0.0000,0.3,kv_cache_real,,17,,,factual,,,,0.3,13,,,,,,0.8834465767622007,16.673284327905105,17,,70.0,,,,,44,,,0.7788848523640918,,,,,,,0.052985756098672634
real_model_analysis_t0557,completed,0.0000,0.3,kv_cache_real,,18,,,factual,,,,0.3,13,,,,,,0.829735582317857,7.3045137089076775,18,,70.0,,,,,44,,,0.7480698395995861,,,,,,,0.11359217264607425
real_model_analysis_t0558,completed,0.0000,0.3,kv_cache_real,,19,,,factual,,,,0.3,13,,,,,,0.7665276483767003,6.698692874480123,19,,70.0,,,,,44,,,0.6849731635679271,,,,,,,0.1144294361213253
real_model_analysis_t0559,completed,0.0000,0.3,kv_cache_real,,20,,,factual,,,,0.3,13,,,,,,0.8947388915663415,18.993914905431783,20,,70.0,,,,,44,,,0.763181059383432,,,,,,,0.047106607354046245
real_model_analysis_t0560,completed,0.0000,0.3,kv_cache_real,,21,,,factual,,,,0.3,13,,,,,,0.9158770393963676,24.1938086134217,21,,70.0,,,,,44,,,0.8577032094009976,,,,,,,0.03785584378344953
real_model_analysis_t0561,completed,0.0000,0.3,kv_cache_real,,22,,,factual,,,,0.3,13,,,,,,0.8600094386369205,12.266993468180177,22,,70.0,,,,,44,,,0.40399312998814274,,,,,,,0.07010759733978271
real_model_analysis_t0562,completed,0.0000,0.3,kv_cache_real,,23,,,factual,,,,0.3,13,,,,,,0.7782072971067365,7.839560444907668,23,,70.0,,,,,44,,,0.41854985480376217,,,,,,,0.09926670029213634
real_model_analysis_t0563,completed,0.0000,0.5,kv_cache_real,,0,,,factual,,,,0.5,22,,,,,,0.7663526843987745,3.0946350640624822,0,,50.0,,,,,44,,,0.4191548339549499,,,,,,,0.24763911367072308
real_model_analysis_t0564,completed,0.0000,0.5,kv_cache_real,,1,,,factual,,,,0.5,22,,,,,,0.7618371211182925,2.7459169432036195,1,,50.0,,,,,44,,,0.48716466535150255,,,,,,,0.2774436142374608
real_model_analysis_t0565,completed,0.0000,0.5,kv_cache_real,,2,,,factual,,,,0.5,22,,,,,,0.781136109486689,2.5364782888260744,2,,50.0,,,,,44,,,0.5104850364796436,,,,,,,0.30796088928804205
real_model_analysis_t0566,completed,0.0000,0.5,kv_cache_real,,3,,,factual,,,,0.5,22,,,,,,0.8889758404813256,6.570232581896964,3,,50.0,,,,,44,,,0.7987883728260134,,,,,,,0.13530355727904225
real_model_analysis_t0567,completed,0.0000,0.5,kv_cache_real,,4,,,factual,,,,0.5,22,,,,,,0.850995295826308,4.93175556302992,4,,50.0,,,,,44,,,0.7050757456482405,,,,,,,0.17255423245337861
real_model_analysis_t0568,completed,0.0000,0.5,kv_cache_real,,5,,,factual,,,,0.5,22,,,,,,0.9082126475037102,7.833074238329589,5,,50.0,,,,,44,,,0.7633191042261459,,,,,,,0.1159458751277439
real_model_analysis_t0569,completed,0.0000,0.5,kv_cache_real,,6,,,factual,,,,0.5,22,,,,,,0.8763977322190151,5.350065117531,6,,50.0,,,,,44,,,0.7324639492518659,,,,,,,0.16381066640614342
real_model_analysis_t0570,completed,0.0000,0.5,kv_cache_real,,7,,,factual,,,,0.5,22,,,,,,0.9128142757353124,6.920714501553979,7,,50.0,,,,,44,,,0.8039298400321025,,,,,,,0.13189595894041703
real_model_analysis_t0571,completed,0.0000,0.5,kv_cache_real,,8,,,factual,,,,0.5,22,,,,,,0.8092279447500225,3.1273481585635072,8,,50.0,,,,,44,,,0.6538196224157493,,,,,,,0.2587585083976474
real_model_analysis_t0572,completed,0.0000,0.5,kv_cache_real,,9,,,factual,,,,0.5,22,,,,,,0.9400148979614484,10.87876319927301,9,,50.0,,,,,44,,,0.8554683722500797,,,,,,,0.08640825071220103
real_model_analysis_t0573,completed,0.0000,0.5,kv_cache_real,,10,,,factual,,,,0.5,22,,,,,,0.8706992807648669,5.2070070610417325,10,,50.0,,,,,44,,,0.7169992708466373,,,,,,,0.16721684271937048
real_model_analysis_t0574,completed,0.0000,0.5,kv_cache_real,,11,,,factual,,,,0.5,22,,,,,,0.9763252852441526,18.092428226238827,11,,50.0,,,,,44,,,0.861959011083586,,,,,,,0.053963197921007726
real_model_analysis_t0575,completed,0.0000,0.5,kv_cache_real,,12,,,factual,,,,0.5,22,,,,,,0.8693753192315752,4.8884672284982615,12,,50.0,,,,,44,,,0.6949492177185352,,,,,,,0.1778421084963778
real_model_analysis_t0576,completed,0.0000,0.5,kv_cache_real,,13,,,factual,,,,0.5,22,,,,,,0.9189454196141805,8.099173304727804,13,,50.0,,,,,44,,,0.8268183099505625,,,,,,,0.11346163182824551
real_model_analysis_t0577,completed,0.0000,0.5,kv_cache_real,,14,,,factual,,,,0.5,22,,,,,,0.8617271262993854,4.628640844517594,14,,50.0,,,,,44,,,0.7028389697501026,,,,,,,0.18617282162215293
real_model_analysis_t0578,completed,0.0000,0.5,kv_cache_real,,15,,,factual,,,,0.5,22,,,,,,0.875266195902151,5.3093608372833545,15,,50.0,,,,,44,,,0.7466988636594453,,,,,,,0.16485340189272185
real_model_analysis_t0579,completed,0.0000,0.5,kv_cache_real,,16,,,factual,,,,0.5,22,,,,,,0.9827300369619101,41.197937040588876,16,,50.0,,,,,44,,,0.9473968526493597,,,,,,,0.023853865206738593
real_model_analysis_t0580,completed,0.0000,0.5,kv_cache_real,,17,,,factual,,,,0.5,22,,,,,,0.9479596118528838,10.324542737984153,17,,50.0,,,,,44,,,0.8356040312844158,,,,,,,0.09181613519457145
real_model_analysis_t0581,completed,0.0000,0.5,kv_cache_real,,18,,,factual,,,,0.5,22,,,,,,0.9188743583760505,5.97713536046426,18,,50.0,,,,,44,,,0.8248348906694093,,,,,,,0.15373156252306774
real_model_analysis_t0582,completed,0.0000,0.5,kv_cache_real,,19,,,factual,,,,0.5,22,,,,,,0.8667007780182329,4.682303208994692,19,,50.0,,,,,44,,,0.772921297403194,,,,,,,0.1851013783885894
real_model_analysis_t0583,completed,0.0000,0.5,kv_cache_real,,20,,,factual,,,,0.5,22,,,,,,0.9570630186023064,11.635082637942649,20,,50.0,,,,,44,,,0.8090519486129915,,,,,,,0.08225665845133501
real_model_analysis_t0584,completed,0.0000,0.5,kv_cache_real,,21,,,factual,,,,0.5,22,,,,,,0.9580533559584216,14.599527612688835,21,,50.0,,,,,44,,,0.8915879318286778,,,,,,,0.06562221610004368
real_model_analysis_t0585,completed,0.0000,0.5,kv_cache_real,,22,,,factual,,,,0.5,22,,,,,,0.9431522768407893,4.77765766624903,22,,50.0,,,,,44,,,0.539722928545674,,,,,,,0.19740892770604562
real_model_analysis_t0586,completed,0.0000,0.5,kv_cache_real,,23,,,factual,,,,0.5,22,,,,,,0.88888643383217,3.9222877044759823,23,,50.0,,,,,44,,,0.5608535624502355,,,,,,,0.2266244857096543
real_model_analysis_t0587,completed,0.0000,0.75,kv_cache_real,,0,,,factual,,,,0.75,33,,,,,,0.9123883255113548,1.7283534697823755,0,,25.0,,,,,44,,,0.6472692301671082,,,,,,,0.5278945201100778
real_model_analysis_t0588,completed,0.0000,0.75,kv_cache_real,,1,,,factual,,,,0.75,33,,,,,,0.9260817654245268,1.866966957819247,1,,25.0,,,,,44,,,0.7201121027135912,,,,,,,0.4960354341280135
real_model_analysis_t0589,completed,0.0000,0.75,kv_cache_real,,2,,,factual,,,,0.75,33,,,,,,0.924844027403379,1.7768748483016927,2,,25.0,,,,,44,,,0.7307779120251736,,,,,,,0.5204891207095027
real_model_analysis_t0590,completed,0.0000,0.75,kv_cache_real,,3,,,factual,,,,0.75,33,,,,,,0.9629507609690044,4.303833299769177,3,,25.0,,,,,44,,,0.8765431939741952,,,,,,,0.22374257874268724
real_model_analysis_t0591,completed,0.0000,0.75,kv_cache_real,,4,,,factual,,,,0.75,33,,,,,,0.9437475867044993,3.283530230104509,4,,25.0,,,,,44,,,0.8136525173526907,,,,,,,0.28741857713137653
real_model_analysis_t0592,completed,0.0000,0.75,kv_cache_real,,5,,,factual,,,,0.75,33,,,,,,0.9658124908718966,4.6335153558470825,5,,25.0,,,,,44,,,0.8413586660454767,,,,,,,0.20844055035948625
real_model_analysis_t0593,completed,0.0000,0.75,kv_cache_real,,6,,,factual,,,,0.75,33,,,,,,0.9597267636818555,3.464460716482543,6,,25.0,,,,,44,,,0.8355928144329621,,,,,,,0.27702053572605184
real_model_analysis_t0594,completed,0.0000,0.75,kv_cache_real,,7,,,factual,,,,0.75,33,,,,,,0.9730914081039173,4.998858455477919,7,,25.0,,,,,44,,,0.8653113899719103,,,,,,,0.1946627248542256
real_model_analysis_t0595,completed,0.0000,0.75,kv_cache_real,,8,,,factual,,,,0.75,33,,,,,,0.932995585150164,2.2878811329139497,8,,25.0,,,,,44,,,0.7897837598484978,,,,,,,0.4077989768471312
real_model_analysis_t0596,completed,0.0000,0.75,kv_cache_real,,9,,,factual,,,,0.75,33,,,,,,0.9814646412203091,6.717825601169192,9,,25.0,,,,,44,,,0.9065248037781135,,,,,,,0.14609855918996942
real_model_analysis_t0597,completed,0.0000,0.75,kv_cache_real,,10,,,factual,,,,0.75,33,,,,,,0.9511576238537682,3.2154045991657,10,,25.0,,,,,44,,,0.8185793310238357,,,,,,,0.29581273352055437
real_model_analysis_t0598,completed,0.0000,0.75,kv_cache_real,,11,,,factual,,,,0.75,33,,,,,,0.9942556820444957,8.755011698889964,11,,25.0,,,,,44,,,0.896468713357989,,,,,,,0.113564175153593
real_model_analysis_t0599,completed,0.0000,0.75,kv_cache_real,,12,,,factual,,,,0.75,33,,,,,,0.9526858057813674,2.9279984980987566,12,,25.0,,,,,44,,,0.8074521963875495,,,,,,,0.325371002205082
real_model_analysis_t0600,completed,0.0000,0.75,kv_cache_real,,13,,,factual,,,,0.75,33,,,,,,0.9716247983040948,5.058797067846104,13,,25.0,,,,,44,,,0.8869396173115899,,,,,,,0.19206637176252372
real_model_analysis_t0601,completed,0.0000,0.75,kv_cache_real,,14,,,factual,,,,0.75,33,,,,,,0.9478227517086016,2.8298373908039514,14,,25.0,,,,,44,,,0.8172721250231856,,,,,,,0.33493894553401427
real_model_analysis_t0602,completed,0.0000,0.75,kv_cache_real,,15,,,factual,,,,0.75,33,,,,,,0.953315483399274,3.4210697080789627,15,,25.0,,,,,44,,,0.8353527379944694,,,,,,,0.2786600580362305
real_model_analysis_t0603,completed,0.0000,0.75,kv_cache_real,,16,,,factual,,,,0.75,33,,,,,,0.996060163970421,21.66062689578904,16,,25.0,,,,,44,,,0.9654135049291794,,,,,,,0.04598482623621855
real_model_analysis_t0604,completed,0.0000,0.75,kv_cache_real,,17,,,factual,,,,0.75,33,,,,,,0.9848270484262425,5.927050469129942,17,,25.0,,,,,44,,,0.8982991935152264,,,,,,,0.16615803316599892
real_model_analysis_t0605,completed,0.0000,0.75,kv_cache_real,,18,,,factual,,,,0.75,33,,,,,,0.975772537281194,4.332754051162201,18,,25.0,,,,,44,,,0.873324841925558,,,,,,,0.2252083838037048
real_model_analysis_t0606,completed,0.0000,0.75,kv_cache_real,,19,,,factual,,,,0.75,33,,,,,,0.9517161216859714,3.3420071785166066,19,,25.0,,,,,44,,,0.8616147913531688,,,,,,,0.28477381132029855
real_model_analysis_t0607,completed,0.0000,0.75,kv_cache_real,,20,,,factual,,,,0.75,33,,,,,,0.9892173524292069,5.488530261148324,20,,25.0,,,,,44,,,0.8854552761492878,,,,,,,0.18023356078248903
real_model_analysis_t0608,completed,0.0000,0.75,kv_cache_real,,21,,,factual,,,,0.75,33,,,,,,0.9856702380182135,8.89051283741288,21,,25.0,,,,,44,,,0.9313161255969826,,,,,,,0.1108676469000006
real_model_analysis_t0609,completed,0.0000,0.75,kv_cache_real,,22,,,factual,,,,0.75,33,,,,,,0.9874698775602897,3.0018116565441355,22,,25.0,,,,,44,,,0.6591560178147088,,,,,,,0.3289579728986474
real_model_analysis_t0610,completed,0.0000,0.75,kv_cache_real,,23,,,factual,,,,0.75,33,,,,,,0.960482229066436,2.5804799704409964,23,,25.0,,,,,44,,,0.6903681805625299,,,,,,,0.37221068951071623
real_model_analysis_t0611,completed,0.0001,,head_analysis,7,,14,24,short,,,,,,1.1336758136749268,0.5733211040496826,2.2502233605337096e-06,0.27722278237342834,167,,,,,,,1.1336758136749268,2.2502233605337096e-06,,,1.0000228881835938,0.8997565507888794,,,,,,,0.4569970667362213,
real_model_analysis_t0612,completed,0.0000,,token_confidence_real,7,,,,short,0.5279374308885356,0.9474156041940053,0.8380808047950268,,,,,,,,,,,0.999998927116394,,0.10580875724554062,,,30,,,,,0.8666666666666667,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.5333333333333333,,
real_model_analysis_t0613,completed,0.0000,0.1,kv_cache_real,,0,,,short,,,,0.1,1,,,,,,0.37949353579818784,9.28141928236179,0,,90.0,,,,,7,,,0.04088744665585459,,,,,,,0.04088744665585459
real_model_analysis_t0614,completed,0.0000,0.1,kv_cache_real,,1,,,short,,,,0.1,1,,,,,,0.38602693484737727,18.606584013148513,1,,90.0,,,,,7,,,0.020746792349126943,,,,,,,0.020746792349126943
real_model_analysis_t0615,completed,0.0000,0.1,kv_cache_real,,2,,,short,,,,0.1,1,,,,,,0.36031771907285215,7.7146430047737145,2,,90.0,,,,,7,,,0.04670568927815487,,,,,,,0.04670568927815487
